Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Immediate_Cause_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S003069    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Dimecres,2023,5,May,24,12,Morning,Canvi de carril sense precaució,429737.74,4581724.85,2.15856054,41.382133946,2023-05-24 12:00:00
2023S004601    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Friday,2023,7,July,28,19,Afternoon,Lack of driving attention,429737.74,4581724.85,2.15856054,41.382133946,2023-07-28 19:00:00
2023S007011    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega,Saturday,2023,11,November,25,17,Afternoon,Manca precaució incorporació circulació,429458.0,4582969.11,2.155070314,41.393316086,2023-11-25 17:00:00
2023S006561    ,Eixample,Sant Antoni,Calàbria,Dilluns,2023,11,November,6,4,Night,Manca precaució efectuar marxa enrera,429928.43,4580928.19,2.160933058,41.374975315,2023-11-06 04:00:00
2023S003829    ,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas,Dilluns,2023,6,June,26,13,Morning,Altres,428499.73,4582666.13,2.143644741,41.390502587,2023-06-26 13:00:00
2023S007041    ,Eixample,la Nova Esquerra de l'Eixample,París,Dilluns,2023,11,November,27,10,Morning,No determinada,428836.5,4582561.93,2.147684743,41.389593978,2023-11-27 10:00:00
2023S000035    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Dimarts,2023,1,January,3,13,Morning,Lack of driving attention,429085.1,4581681.15,2.150761101,41.381683063,2023-01-03 13:00:00
2023S002808    ,Eixample,la Nova Esquerra de l'Eixample,Nicaragua,Thursday,2023,5,May,11,16,Afternoon,Ignoring traffic light,428500.64,4581652.19,2.143775351,41.381370475,2023-05-11 16:00:00
2023S001249    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Friday,2023,3,March,3,9,Morning,Not respecting distances,429539.89,4581737.49,2.15619309,41.382230478,2023-03-03 09:00:00
2023S003094    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Thursday,2023,5,May,25,13,Morning,No determinada,429624.08,4581865.05,2.15718505,41.383386743,2023-05-25 13:00:00
2023S001651    ,Eixample,la Nova Esquerra de l'Eixample,París,Dimecres,2023,3,March,22,16,Afternoon,Gir indegut o sense precaució,428740.94,4582467.07,2.146553031,41.388731143,2023-03-22 16:00:00
2023S001429    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Saturday,2023,3,March,11,13,Morning,Not respecting distances,429223.68,4581256.55,2.152467904,41.37787104,2023-03-11 13:00:00
2023S000205    ,Eixample,la Nova Esquerra de l'Eixample,Llança,Thursday,2023,1,January,12,14,Afternoon,Unknown,429000.97,4581126.04,2.149820112,41.37667595,2023-01-12 14:00:00
2023S006946    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Dimecres,2023,11,November,22,22,Night,Gir indegut o sense precaució,429386.36,4581495.84,2.154385281,41.380040548,2023-11-22 22:00:00
2023S000084    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Thursday,2023,1,January,5,18,Afternoon,Ignoring traffic light,428696.68,4582788.67,2.145985819,41.391623754,2023-01-05 18:00:00
2023S007396    ,Eixample,la Dreta de l'Eixample,Rosselló,Thursday,2023,12,December,14,1,Night,Lack of driving attention,430314.8,4583622.34,2.165242869,41.399274253,2023-12-14 01:00:00
2023S005969    ,Eixample,Sant Antoni,Sant Pau,Diumenge,2023,10,October,8,20,Afternoon,Canvi de carril sense precaució,430117.18,4581336.01,2.163142926,41.378664849,2023-10-08 20:00:00
2023S005963    ,Eixample,Sant Antoni,Aldana,Diumenge,2023,10,October,8,18,Afternoon,Not respecting pedestrian crossing,430308.62,4580923.32,2.165479612,41.374964485,2023-10-08 18:00:00
2023S007227    ,Eixample,la Nova Esquerra de l'Eixample,Rosselló,Dimarts,2023,12,December,5,8,Morning,Avançament defectuós/improcedent,429022.74,4582340.24,2.149938125,41.387613759,2023-12-05 08:00:00
2023S000167    ,Eixample,la Nova Esquerra de l'Eixample,París,Dimarts,2023,1,January,10,15,Afternoon,Lack of driving attention,428600.61,4582312.9,2.144892918,41.387330139,2023-01-10 15:00:00
2023S003301    ,Eixample,Sant Antoni,Sepúlveda,Saturday,2023,6,June,3,7,Morning,Gir indegut o sense precaució,429938.15,4581711.74,2.160958652,41.382033355,2023-06-03 07:00:00
2023S000315    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Dimarts,2023,1,January,17,12,Morning,Lack of driving attention,428944.44,4581947.94,2.149047737,41.384073532,2023-01-17 12:00:00
2023S007398    ,Eixample,Sant Antoni,Comte d'Urgell,Dimecres,2023,12,December,13,22,Night,Not respecting pedestrian crossing,430029.45,4581426.92,2.162083363,41.379476019,2023-12-13 22:00:00
2023S001588    ,Eixample,la Nova Esquerra de l'Eixample,Sarrià,Dilluns,2023,3,March,20,9,Morning,Manca precaució incorporació circulació,428772.16,4582594.0,2.146911477,41.389877123,2023-03-20 09:00:00
2023S001990    ,Eixample,Sant Antoni,Paral·lel,Friday,2023,4,April,7,20,Afternoon,Canvi de carril sense precaució,430382.6,4580945.27,2.166361681,41.375168589,2023-04-07 20:00:00
2023S002823    ,Eixample,la Dreta de l'Eixample,Aragó,Friday,2023,5,May,12,0,Night,Lack of driving attention,430498.67,4583050.27,2.167507952,41.394137725,2023-05-12 00:00:00
2023S007183    ,Eixample,la Dreta de l'Eixample,Aragó,Saturday,2023,12,December,2,18,Afternoon,Gir indegut o sense precaució,430498.67,4583050.27,2.167507952,41.394137725,2023-12-02 18:00:00
2023S001337    ,Eixample,la Dreta de l'Eixample,Aragó,Dimarts,2023,3,March,7,9,Morning,Canvi de carril sense precaució,430498.67,4583050.27,2.167507952,41.394137725,2023-03-07 09:00:00
2023S000452    ,Eixample,Sant Antoni,Villarroel,Dilluns,2023,1,January,23,16,Afternoon,Manca precaució incorporació circulació,429876.6,4581760.25,2.160216993,41.382464904,2023-01-23 16:00:00
2023S005168    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Dimecres,2023,8,August,30,19,Afternoon,Lack of driving attention,428973.69,4581930.81,2.149399541,41.383921833,2023-08-30 19:00:00
2023S001993    ,Eixample,Sant Antoni,Floridablanca,Saturday,2023,4,April,8,6,Morning,Ignoring traffic light,430031.23,4581617.2,2.162082667,41.381189968,2023-04-08 06:00:00
2023S006094    ,Eixample,l'Antiga Esquerra de l'Eixample,Buenos Aires,Diumenge,2023,10,October,15,3,Night,Lack of driving attention,428696.68,4582788.67,2.145985819,41.391623754,2023-10-15 03:00:00
2023S000154    ,Eixample,la Dreta de l'Eixample,Girona,Dilluns,2023,1,January,9,19,Afternoon,Unknown,430272.35,4583649.16,2.164732007,41.399512129,2023-01-09 19:00:00
2023S001757    ,Eixample,la Dreta de l'Eixample,Rosselló,Dilluns,2023,3,March,27,13,Morning,Canvi de carril sense precaució,430134.59,4583421.81,2.163110418,41.397452499,2023-03-27 13:00:00
2023S001914    ,Eixample,Sant Antoni,Sant Pau,Dilluns,2023,4,April,3,20,Afternoon,Altres,430358.15,4581066.85,2.166055351,41.376261508,2023-04-03 20:00:00
2023S005570    ,Eixample,la Dreta de l'Eixample,Mallorca,Dimecres,2023,9,September,20,20,Afternoon,Not respecting distances,430405.25,4583335.28,2.166357811,41.396696635,2023-09-20 20:00:00
2023S003003    ,Eixample,la Dreta de l'Eixample,Aragó,Saturday,2023,5,May,20,21,Afternoon,Canvi de carril sense precaució,430786.4,4583330.2,2.170917388,41.396683796,2023-05-20 21:00:00
2023S005788    ,Eixample,la Dreta de l'Eixample,Aragó,Diumenge,2023,10,October,1,16,Afternoon,Canvi de carril sense precaució,430842.39,4583365.83,2.171583022,41.397009524,2023-10-01 16:00:00
2023S003148    ,Eixample,Sant Antoni,Corts Catalanes,Friday,2023,5,May,26,22,Night,Altres,430005.19,4581949.33,2.161732886,41.384179092,2023-05-26 22:00:00
2023S002153    ,Eixample,Sant Antoni,Corts Catalanes,Saturday,2023,4,April,15,17,Afternoon,Altres,430025.03,4582004.98,2.161963719,41.384682041,2023-04-15 17:00:00
2023S005046    ,Eixample,Sant Antoni,Corts Catalanes,Thursday,2023,8,August,24,10,Morning,Gir indegut o sense precaució,430025.03,4582004.98,2.161963719,41.384682041,2023-08-24 10:00:00
2023S002528    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,Diumenge,2023,4,April,30,0,Night,Lack of driving attention,429135.99,4582517.08,2.151271833,41.389216485,2023-04-30 00:00:00
2023S005759    ,Eixample,Sant Antoni,Corts Catalanes,Friday,2023,9,September,29,23,Night,Altres,430197.26,4582210.36,2.163999731,41.386546805,2023-09-29 23:00:00
2023S006018    ,Eixample,Sant Antoni,Paral·lel,Dimarts,2023,10,October,10,23,Night,Altres,430219.12,4580905.36,2.164411514,41.374794965,2023-10-10 23:00:00
2023S003175    ,Eixample,la Dreta de l'Eixample,Bruc,Saturday,2023,5,May,27,18,Afternoon,Not respecting distances,430267.57,4583494.11,2.164692698,41.398115231,2023-05-27 18:00:00
2023S000389    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Friday,2023,1,January,20,17,Afternoon,Gir indegut o sense precaució,428841.03,4582663.44,2.147726989,41.390508643,2023-01-20 17:00:00
2023S006999    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó,Saturday,2023,11,November,25,12,Morning,Altres,429735.29,4582301.52,2.158464328,41.387327612,2023-11-25 12:00:00
2023S001368    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova,Dimarts,2023,3,March,7,12,Morning,Altres,429827.12,4582016.53,2.159595588,41.38476882,2023-03-07 12:00:00
2023S002058    ,Eixample,la Dreta de l'Eixample,València,Dimecres,2023,4,April,12,1,Night,Gir indegut o sense precaució,430690.5,4583426.61,2.169759271,41.397543866,2023-04-12 01:00:00
2023S002455    ,Eixample,la Dreta de l'Eixample,València,Dimecres,2023,4,April,26,21,Afternoon,Desobeir altres senyals,430690.5,4583426.61,2.169759271,41.397543866,2023-04-26 21:00:00
2023S006270    ,Eixample,la Dreta de l'Eixample,València,Dilluns,2023,10,October,23,17,Afternoon,Not respecting distances,430786.51,4583519.87,2.170897011,41.398392104,2023-10-23 17:00:00
2023S003347    ,Eixample,la Dreta de l'Eixample,Sant Joan,Dilluns,2023,6,June,5,22,Night,Desobeir altres senyals,430974.79,4583328.33,2.173170966,41.396683156,2023-06-05 22:00:00
2023S006835    ,Eixample,l'Antiga Esquerra de l'Eixample,València,Friday,2023,11,November,17,19,Afternoon,Lack of driving attention,429610.44,4582352.71,2.156965245,41.387777742,2023-11-17 19:00:00
2023S001313    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados,Dilluns,2023,3,March,6,13,Morning,Altres,429387.02,4583027.46,2.154214551,41.393835391,2023-03-06 13:00:00
2023S001313    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados,Dilluns,2023,3,March,6,13,Morning,Lack of driving attention,429387.02,4583027.46,2.154214551,41.393835391,2023-03-06 13:00:00
2023S001228    ,Eixample,la Dreta de l'Eixample,Bailèn,Thursday,2023,3,March,2,17,Afternoon,Canvi de carril sense precaució,430598.6,4583522.16,2.168649068,41.398396523,2023-03-02 17:00:00
2023S001237    ,Eixample,l'Antiga Esquerra de l'Eixample,València,Friday,2023,3,March,3,6,Morning,Not respecting distances,429929.89,4582678.07,2.160748048,41.39073606,2023-03-03 06:00:00
2023S003664    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega,Dilluns,2023,6,June,19,9,Morning,Gir indegut o sense precaució,429170.51,4582688.11,2.151664673,41.390759935,2023-06-19 09:00:00
2023S002624    ,Eixample,la Dreta de l'Eixample,Girona,Thursday,2023,5,May,4,7,Morning,No determinada,430420.21,4583514.23,2.166516174,41.398309675,2023-05-04 07:00:00
2023S005427    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Thursday,2023,9,September,14,0,Night,Lack of driving attention,429993.24,4582628.89,2.161511404,41.390298631,2023-09-14 00:00:00
2023S003931    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova,Thursday,2023,6,June,29,15,Afternoon,No determinada,429928.15,4581911.44,2.160815961,41.383831119,2023-06-29 15:00:00
2023S004696    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,Dimecres,2023,8,August,2,20,Afternoon,Altres,429544.56,4582114.92,2.156205024,41.385630276,2023-08-02 20:00:00
2023S004152    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,Diumenge,2023,7,July,9,13,Morning,Gir indegut o sense precaució,429544.56,4582114.92,2.156205024,41.385630276,2023-07-09 13:00:00
2023S004547    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó,Dimecres,2023,7,July,26,16,Afternoon,Lack of driving attention,429699.48,4582290.78,2.158037308,41.38722775,2023-07-26 16:00:00
2023S004793    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Dimarts,2023,8,August,8,11,Morning,Lack of driving attention,429733.29,4582113.49,2.15846223,41.385633913,2023-08-08 11:00:00
2023S002746    ,Eixample,la Dreta de l'Eixample,Aragó,Dilluns,2023,5,May,8,22,Night,Canvi de carril sense precaució,430880.87,4583424.29,2.172036613,41.397539366,2023-05-08 22:00:00
2023S006159    ,Eixample,la Dreta de l'Eixample,Provença,Dimecres,2023,10,October,18,12,Morning,Gir indegut o sense precaució,430793.07,4583897.51,2.170932284,41.401793951,2023-10-18 12:00:00
2023S003633    ,Eixample,la Dreta de l'Eixample,Aragó,Saturday,2023,6,June,17,19,Afternoon,Gir indegut o sense precaució,430977.58,4583518.03,2.1731827,41.398391964,2023-06-17 19:00:00
2023S001341    ,Eixample,la Dreta de l'Eixample,Aragó,Dimarts,2023,3,March,7,10,Morning,Gir indegut o sense precaució,430977.58,4583518.03,2.1731827,41.398391964,2023-03-07 10:00:00
2023S007419    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació,Dimecres,2023,12,December,13,12,Morning,Manca precaució efectuar marxa enrera,429922.08,4582109.9,2.160720404,41.385618056,2023-12-13 12:00:00
2023S004149    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació,Diumenge,2023,7,July,9,0,Night,Desobeir altres senyals,429922.08,4582109.9,2.160720404,41.385618056,2023-07-09 00:00:00
2023S004022    ,Eixample,la Dreta de l'Eixample,València,Dilluns,2023,7,July,3,19,Afternoon,No determinada,430499.78,4583238.78,2.167499581,41.395835671,2023-07-03 19:00:00
2023S004021    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova,Dilluns,2023,7,July,3,20,Afternoon,Gir indegut o sense precaució,429452.6,4582399.4,2.15507212,41.388184428,2023-07-03 20:00:00
2023S002812    ,Eixample,l'Antiga Esquerra de l'Eixample,París,Thursday,2023,5,May,11,15,Afternoon,Desobeir altres senyals,429173.98,4582876.38,2.151684146,41.392455923,2023-05-11 15:00:00
2023S007451    ,Eixample,la Dreta de l'Eixample,València,Friday,2023,12,December,15,1,Night,Not respecting distances,430531.96,4583256.28,2.167882477,41.39599607,2023-12-15 01:00:00
2023S007451    ,Eixample,la Dreta de l'Eixample,València,Friday,2023,12,December,15,1,Night,Lack of driving attention,430531.96,4583256.28,2.167882477,41.39599607,2023-12-15 01:00:00
2023S004888    ,Eixample,la Dreta de l'Eixample,València,Diumenge,2023,8,August,13,14,Afternoon,Lack of driving attention,430595.65,4583334.94,2.168635254,41.396710038,2023-08-13 14:00:00
2023S007528    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner,Diumenge,2023,11,November,26,19,Afternoon,Manca precaució efectuar marxa enrera,429898.84,4582151.64,2.160437642,41.385991969,2023-11-26 19:00:00
2023S001324    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca,Dilluns,2023,3,March,6,20,Afternoon,Gir indegut o sense precaució,429356.73,4582306.06,2.153936448,41.387335328,2023-03-06 20:00:00
2023S007517    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca,Dimarts,2023,12,December,19,8,Morning,Canvi de carril sense precaució,429418.24,4582351.88,2.154666729,41.387753416,2023-12-19 08:00:00
2023S006896    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Dilluns,2023,11,November,20,19,Afternoon,Desobeir altres senyals,429430.09,4583191.25,2.154710596,41.395314373,2023-11-20 19:00:00
2023S005666    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Dimarts,2023,9,September,26,13,Morning,Ignoring traffic light,429430.09,4583191.25,2.154710596,41.395314373,2023-09-26 13:00:00
2023S007213    ,Eixample,la Dreta de l'Eixample,Aragó,Dilluns,2023,12,December,4,6,Morning,Canvi de carril sense precaució,430880.87,4583424.29,2.172036613,41.397539366,2023-12-04 06:00:00
2023S003844    ,Eixample,la Dreta de l'Eixample,Nàpols,Dilluns,2023,6,June,26,20,Afternoon,Manca precaució incorporació circulació,431198.29,4583466.96,2.175828527,41.397950918,2023-06-26 20:00:00
2023S000390    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner,Friday,2023,1,January,20,19,Afternoon,Gir indegut o sense precaució,429641.8,4582396.81,2.157335169,41.388177681,2023-01-20 19:00:00
2023S005552    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner,Dimecres,2023,9,September,20,16,Afternoon,Gir indegut o sense precaució,429641.8,4582396.81,2.157335169,41.388177681,2023-09-20 16:00:00
2023S000039    ,Eixample,l'Antiga Esquerra de l'Eixample,València,Dimarts,2023,1,January,3,14,Afternoon,Gir indegut o sense precaució,429546.37,4582303.61,2.156204714,41.387329903,2023-01-03 14:00:00
2023S003850    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Dimarts,2023,6,June,27,10,Morning,No determinada,429634.84,4581829.77,2.157317825,41.383069929,2023-06-27 10:00:00
2023S000185    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,Dimecres,2023,1,January,11,18,Afternoon,Altres,429784.61,4581854.17,2.159106039,41.383302784,2023-01-11 18:00:00
2023S002765    ,Eixample,la Dreta de l'Eixample,Gràcia,Dimarts,2023,5,May,9,16,Afternoon,Not respecting distances,430229.21,4582840.75,2.164309179,41.392227301,2023-05-09 16:00:00
2023S002365    ,Eixample,l'Antiga Esquerra de l'Eixample,València,Dilluns,2023,4,April,24,9,Morning,No determinada,429355.76,4582115.68,2.153947059,41.385620554,2023-04-24 09:00:00
2023S004227    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau,Dimecres,2023,7,July,12,12,Morning,Lack of driving attention,429197.68,4583028.67,2.151949792,41.393829633,2023-07-12 12:00:00
2023S004000    ,Eixample,la Sagrada Família,València,Dilluns,2023,7,July,3,8,Morning,Lack of driving attention,431400.04,4584104.6,2.178169446,41.403711195,2023-07-03 08:00:00
2023S007029    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Diumenge,2023,11,November,26,20,Afternoon,Lack of driving attention,430077.64,4582511.47,2.162534387,41.389248413,2023-11-26 20:00:00
2023S006685    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Friday,2023,11,November,10,21,Afternoon,Lack of driving attention,430197.26,4582210.36,2.163999731,41.386546805,2023-11-10 21:00:00
2023S004500    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Dimarts,2023,7,July,25,15,Afternoon,Desobeir altres senyals,430121.36,4582099.83,2.163104777,41.385544703,2023-07-25 15:00:00
2023S001996    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó,Saturday,2023,4,April,8,13,Morning,No determinada,429735.29,4582301.52,2.158464328,41.387327612,2023-04-08 13:00:00
2023S000073    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó,Thursday,2023,1,January,5,10,Morning,Not respecting distances,429742.65,4582333.21,2.158548672,41.387613677,2023-01-05 10:00:00
2023S002195    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Dilluns,2023,4,April,17,12,Morning,Not respecting distances,429887.62,4581907.03,2.160331783,41.383787866,2023-04-17 12:00:00
2023S005359    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Diumenge,2023,9,September,10,17,Afternoon,Lack of driving attention,429974.41,4581992.02,2.161359856,41.384560908,2023-09-10 17:00:00
2023S004786    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes,Dilluns,2023,8,August,7,19,Afternoon,Lack of driving attention,430025.03,4582004.98,2.161963719,41.384682041,2023-08-07 19:00:00
2023S006844    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova,Saturday,2023,11,November,18,2,Night,Gir indegut o sense precaució,429283.61,4582606.91,2.153026836,41.390038552,2023-11-18 02:00:00
2023S005645    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Dilluns,2023,9,September,25,15,Afternoon,No determinada,429244.52,4582253.05,2.152600679,41.386848017,2023-09-25 15:00:00
2023S005133    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Dimarts,2023,8,August,29,8,Morning,Not respecting distances,429142.1,4583070.28,2.151280152,41.394199502,2023-08-29 08:00:00
