Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Day_Type,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model,Vehicle_Brand,Vehicle_Color,License_Description,License_Age,Coordenada_UTM_X,Coordenada_UTM_Y,Latitud,Longitud
2020S002699    ,Sants-Montjuïc,el Poble-sec,Radas,Monday,Working Day,2020,6,June,22,13,Morning,Not the pedestrian’s fault,Van,NEMO,CITROEN,White,B,8,429882.59,4580602.86,41.372041171,2.16042259
2020S002699    ,Sants-Montjuïc,el Poble-sec,Radas,Monday,Working Day,2020,6,June,22,13,Morning,Not the pedestrian’s fault,Bicycle,Unknown,COOLTRA,Blue,Unknown,Unknown,429882.59,4580602.86,41.372041171,2.16042259
2020S002700    ,Sants-Montjuïc,el Poble-sec,Carlos Ibáñez,Monday,Working Day,2020,6,June,22,14,Afternoon,Not the pedestrian’s fault,Motorcycle,R 1200 RS,BMW,White,A,32,430717.78,4580408.84,41.370366055,2.17043083
2020S002700    ,Sants-Montjuïc,el Poble-sec,Carlos Ibáñez,Monday,Working Day,2020,6,June,22,14,Afternoon,Not the pedestrian’s fault,Motorcycle,FZ6-N,YAMAHA,Gray,A,10,430717.78,4580408.84,41.370366055,2.17043083
2020S002701    ,Eixample,la Dreta de l'Eixample,Corts Catalanes,Monday,Working Day,2020,6,June,22,16,Afternoon,Not the pedestrian’s fault,Car,POLO,VOLKSWAGEN,Unknown,B,12,430884.28,4582809.76,41.392004777,2.17214757
2020S002701    ,Eixample,la Dreta de l'Eixample,Corts Catalanes,Monday,Working Day,2020,6,June,22,16,Afternoon,Not the pedestrian’s fault,Motorcycle,CB500FA,HONDA,Red,A2,3,430884.28,4582809.76,41.392004777,2.17214757
2020S002702    ,Sant Andreu,Sant Andreu,Meridiana,Monday,Working Day,2020,6,June,22,15,Afternoon,Not the pedestrian’s fault,Motorcycle,BURGMAN,SUZUKI,Gray,B,16,431889.99,4587018.86,41.430000695,2.18370213
2020S002703    ,Eixample,la Sagrada Família,Padilla,Monday,Working Day,2020,6,June,22,14,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,Unknown,Unknown,B,38,430969.36,4584664.01,41.408712733,2.17295361
2020S002703    ,Eixample,la Sagrada Família,Padilla,Monday,Working Day,2020,6,June,22,14,Afternoon,Not the pedestrian’s fault,Car,SPORTAGE,KIA,Gray,A,10,430969.36,4584664.01,41.408712733,2.17295361
2020S002704    ,Les Corts,les Corts,Diagonal,Saturday,Working Day,2020,6,June,20,18,Afternoon,Not the pedestrian’s fault,Motorcycle,GRAND DINK 125,KYMCO,Gray,B,14,427557.22,4582526.09,41.389156919,2.13238915
2020S002704    ,Les Corts,les Corts,Diagonal,Saturday,Working Day,2020,6,June,20,18,Afternoon,Not the pedestrian’s fault,Car,A7 SPORTBACK,AUDI,Black,B,42,427557.22,4582526.09,41.389156919,2.13238915
2020S002705    ,Sant Martí,el Parc i la Llacuna del Poblenou,Marina,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Car,YARIS,TOYOTA,White,B,48,432297.6,4582960.99,41.393487147,2.18903445
2020S002705    ,Sant Martí,el Parc i la Llacuna del Poblenou,Marina,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Bicycle, ,Unknown,Red,Unknown,Unknown,432297.6,4582960.99,41.393487147,2.18903445
2020S002706    ,Sants-Montjuïc,la Bordeta,Corts Catalanes,Monday,Working Day,2020,6,June,22,16,Afternoon,Not the pedestrian’s fault,Motorcycle,SES 125,HONDA,Blue,B,13,428244.45,4580298.21,41.369152832,2.14087212
2020S002706    ,Sants-Montjuïc,la Bordeta,Corts Catalanes,Monday,Working Day,2020,6,June,22,16,Afternoon,Not the pedestrian’s fault,Car,Unknown,OPEL,Blue,Unknown,Unknown,428244.45,4580298.21,41.369152832,2.14087212
2020S002707    ,Eixample,la Sagrada Família,València,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Car,Superb,SKODA,Gray,B,40,431342.87,4584079.88,41.403483666,2.17748835
2020S002707    ,Eixample,la Sagrada Família,València,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Motorcycle,NINJA ZX-6R,KAWASAKI,Black,A,4,431342.87,4584079.88,41.403483666,2.17748835
2020S002708    ,Gràcia,la Vila de Gràcia,Augusta,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,A 180,MERCEDES,Gray,Unknown,Unknown,429454.64,4583371.65,41.396941328,2.1549832
2020S002708    ,Gràcia,la Vila de Gràcia,Augusta,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,IONIQ,HYUNDAI,Gray,Unknown,Unknown,429454.64,4583371.65,41.396941328,2.1549832
2020S002708    ,Gràcia,la Vila de Gràcia,Augusta,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,GOLF 2.0,VOLKSWAGEN,Black,Unknown,Unknown,429454.64,4583371.65,41.396941328,2.1549832
2020S002708    ,Gràcia,la Vila de Gràcia,Augusta,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,LEXUS NX300H,LEXUS,Red,B,47,429454.64,4583371.65,41.396941328,2.1549832
2020S002709    ,Sant Andreu,la Sagrera,Meridiana,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,QASHQAI,NISSAN,White,B,42,432058.96,4586539.7,41.425699377,2.18577813
2020S002709    ,Sant Andreu,la Sagrera,Meridiana,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,Unknown,Unknown,Unknown,Unknown,432058.96,4586539.7,41.425699377,2.18577813
2020S002710    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Bac de Roda,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Car,TOURAN,VOLKSWAGEN,Gray,B,29,433605.54,4584487.78,41.407347677,2.20451074
2020S002710    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Bac de Roda,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Motorcycle,NEXUS 250,GILERA,Red,A,11,433605.54,4584487.78,41.407347677,2.20451074
2020S002711    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,LEON,SEAT,White,B,1,429837.92,4582044.89,41.385025192,2.15972145
2020S002711    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació,Monday,Working Day,2020,6,June,22,17,Afternoon,Not the pedestrian’s fault,Car,CLA 200 D,MERCEDES-BENZ,Black,B,2,429837.92,4582044.89,41.385025192,2.15972145
2020S002712    ,Les Corts,Pedralbes,Diagonal,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Motorcycle,FZ6-N,YAMAHA,Unknown,B,17,425404.65,4581888.6,41.383218483,2.1067238
2020S002712    ,Les Corts,Pedralbes,Diagonal,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Car,FOCUS,FORD,Unknown,B,10,425404.65,4581888.6,41.383218483,2.1067238
2020S002713    ,Sants-Montjuïc,Sants - Badal,Bonsoms,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Car,IBIZA,SEAT,White,Unknown,Unknown,426990.94,4580830.54,41.373834544,2.12582103
2020S002713    ,Sants-Montjuïc,Sants - Badal,Bonsoms,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Van,KANGOO,RENAULT,Gray,Unknown,Unknown,426990.94,4580830.54,41.373834544,2.12582103
2020S002713    ,Sants-Montjuïc,Sants - Badal,Bonsoms,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Motorcycle,SH125AD,HONDA,Gray,B,15,426990.94,4580830.54,41.373834544,2.12582103
2020S002713    ,Sants-Montjuïc,Sants - Badal,Bonsoms,Monday,Working Day,2020,6,June,22,20,Afternoon,Not the pedestrian’s fault,Car,ASTRA G CC,OPEL,Gray,B,8,426990.94,4580830.54,41.373834544,2.12582103
2020S002714    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Motorcycle,SR 125,YAMAHA,Black,B,12,430706.56,4583594.99,41.399061796,2.16993208
2020S002714    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer,Monday,Working Day,2020,6,June,22,18,Afternoon,Not the pedestrian’s fault,Car,CAPTUR,RENAULT,Red,B,9,430706.56,4583594.99,41.399061796,2.16993208
2020S002715    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau,Monday,Working Day,2020,6,June,22,21,Afternoon,Not the pedestrian’s fault,Motorcycle,TWEET,PEUGEOT,Others,A2,4,429653.89,4582562.53,41.389671324,2.1574605
2020S002715    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau,Monday,Working Day,2020,6,June,22,21,Afternoon,Not the pedestrian’s fault,SUV,COMPASS,JEEP,Black,B,38,429653.89,4582562.53,41.389671324,2.1574605
2020S002716    ,Sants-Montjuïc,el Poble-sec,Montjuïc,Monday,Working Day,2020,6,June,22,22,Night,Not the pedestrian’s fault,Car,XSARA PICASSO,CITROEN,Gray,B,29,430912.91,4580613.43,41.372225525,2.17274055
2020S002717    ,Nou Barris,Porta,Rosselló i Porcel,Monday,Working Day,2020,6,June,22,22,Night,Not the pedestrian’s fault,Bicycle,Unknown,Unknown,White,Unknown,Unknown,431821.83,4587755.83,41.436632544,2.18280326
2020S002718    ,Sant Martí,el Clot,Dos de Maig,Monday,Working Day,2020,6,June,22,19,Afternoon,Not the pedestrian’s fault,Car,MERIVA,OPEL,Gray,B,23,431862.42,4584352.3,41.405981499,2.18367275
2020S002718    ,Sant Martí,el Clot,Dos de Maig,Monday,Working Day,2020,6,June,22,19,Afternoon,Not the pedestrian’s fault,Motorcycle,SH125AD,HONDA,Black,B,16,431862.42,4584352.3,41.405981499,2.18367275
2020S002718    ,Sant Martí,el Clot,Dos de Maig,Monday,Working Day,2020,6,June,22,19,Afternoon,Not the pedestrian’s fault,Motorcycle,XCITY (VP250),YAMAHA,Black,A,13,431862.42,4584352.3,41.405981499,2.18367275
2020S002719    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Motorcycle,LIBERTY 125 RST,PIAGGIO,Unknown,B,5,429231.32,4582220.73,41.38655576,2.15244659
2020S002719    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Car,FR-V 2.2 I-CTDI EXEC,HONDA,Gray,B,41,429231.32,4582220.73,41.38655576,2.15244659
2020S002720    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Van,TRANSIT CUSTOM,FORD,White,B,15,429121.23,4583063.48,41.394136417,2.15103133
2020S002720    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Motorcycle,SH125AD,HONDA,Red,A,9,429121.23,4583063.48,41.394136417,2.15103133
2020S002721    ,Gràcia,Vallcarca i els Penitents,Vallcarca,Tuesday,Working Day,2020,6,June,23,7,Morning,Not the pedestrian’s fault,Motorcycle,R1200R,BMW,Blue,A,10,428555.74,4585074.55,41.412199282,2.14403022
2020S002721    ,Gràcia,Vallcarca i els Penitents,Vallcarca,Tuesday,Working Day,2020,6,June,23,7,Morning,Not the pedestrian’s fault,Car,COROLLA VERSO,TOYOTA,Gray,Unknown,Unknown,428555.74,4585074.55,41.412199282,2.14403022
2020S002721    ,Gràcia,Vallcarca i els Penitents,Vallcarca,Tuesday,Working Day,2020,6,June,23,7,Morning,Not the pedestrian’s fault,Car,X1 SDRIVE18D,BMW,Gray,B,24,428555.74,4585074.55,41.412199282,2.14403022
2020S002722    ,Eixample,la Sagrada Família,Sardenya,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Personal mobility vehicle with motor,M-365,XIAOMI,White,B,Unknown,430938.3,4584147.23,41.404055595,2.17264103
2020S002722    ,Eixample,la Sagrada Família,Sardenya,Tuesday,Working Day,2020,6,June,23,8,Morning,Not the pedestrian’s fault,Car,FUSION,FORD,Unknown,B,13,430938.3,4584147.23,41.404055595,2.17264103
2020S002723    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan,Tuesday,Working Day,2020,6,June,23,11,Morning,Crossing outside pedestrian crossing,Bus,LION'S CITY G,MAN,Red,D,15,430413.83,4583939.44,41.402138849,2.16639095
2020S002724    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Tuesday,Working Day,2020,6,June,23,10,Morning,Not the pedestrian’s fault,Motorcycle,SH 300,HONDA,Gray,B,45,431949.84,4581626.15,41.381435233,2.18502506
2020S002724    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Tuesday,Working Day,2020,6,June,23,10,Morning,Not the pedestrian’s fault,Bicycle, ,BTWIN,Yellow,Unknown,Unknown,431949.84,4581626.15,41.381435233,2.18502506
2020S002725    ,Eixample,la Dreta de l'Eixample,Consell de Cent,Tuesday,Working Day,2020,6,June,23,10,Morning,Not the pedestrian’s fault,Van,NISSAN E-NV200,NISSAN,White,B,35,430162.59,4582551.39,41.389615344,2.16354576
2020S002725    ,Eixample,la Dreta de l'Eixample,Consell de Cent,Tuesday,Working Day,2020,6,June,23,10,Morning,Not the pedestrian’s fault,Motorcycle,TL 125,SCOMADI,White,A,39,430162.59,4582551.39,41.389615344,2.16354576
2020S002726    ,Eixample,la Dreta de l'Eixample,Diputació,Tuesday,Working Day,2020,6,June,23,12,Morning,Not the pedestrian’s fault,Motorcycle,SH 300,HONDA,White,Unknown,Unknown,430233.87,4582397.29,41.388233603,2.16441602
2020S002726    ,Eixample,la Dreta de l'Eixample,Diputació,Tuesday,Working Day,2020,6,June,23,12,Morning,Not the pedestrian’s fault,Car,COOPER,MINI,Blue,B,1,430233.87,4582397.29,41.388233603,2.16441602
2020S002726    ,Eixample,la Dreta de l'Eixample,Diputació,Tuesday,Working Day,2020,6,June,23,12,Morning,Not the pedestrian’s fault,Moped,TWEET 50,PEUGEOT,Brown,AM,13,430233.87,4582397.29,41.388233603,2.16441602
2020S002727    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau,Tuesday,Working Day,2020,6,June,23,12,Morning,Not the pedestrian’s fault,Motorcycle,XP530D-A  (TMAX DX),YAMAHA,Blue,A,29,429379.2,4582843.48,41.39217766,2.15414248
2020S002728    ,Horta-Guinardó,el Baix Guinardó,Padilla,Tuesday,Working Day,2020,6,June,23,13,Morning,Not the pedestrian’s fault,Van,416 CDI,MERCEDES-BENZ,White,B,Unknown,430652.19,4584999.81,41.411709853,2.16912068
2020S002728    ,Horta-Guinardó,el Baix Guinardó,Padilla,Tuesday,Working Day,2020,6,June,23,13,Morning,Not the pedestrian’s fault,Motorcycle,MILER 125,KYMCO,Gray,B,14,430652.19,4584999.81,41.411709853,2.16912068
2020S002729    ,Eixample,la Sagrada Família,Padilla,Tuesday,Working Day,2020,6,June,23,15,Afternoon,Not the pedestrian’s fault,Car,V 220 D,MERCEDES-BENZ,Black/Yellow,B,17,431527.64,4584095.62,41.403641199,2.17969687
2020S002729    ,Eixample,la Sagrada Família,Padilla,Tuesday,Working Day,2020,6,June,23,15,Afternoon,Not the pedestrian’s fault,Car,ASTRA+,OPEL,Red,B,7,431527.64,4584095.62,41.403641199,2.17969687
2020S002730    ,Sant Andreu,la Trinitat Vella,B-20 (Llobregat),Tuesday,Working Day,2020,6,June,23,14,Afternoon,Not the pedestrian’s fault,Van,NUEVO BERLINGO TALLA M,CITROEN,White,B,10,432780.35,4589280.16,41.45044253,2.19410564
2020S002730    ,Sant Andreu,la Trinitat Vella,B-20 (Llobregat),Tuesday,Working Day,2020,6,June,23,14,Afternoon,Not the pedestrian’s fault,Motorcycle,XL883N IRON,HARLEY-DAVIDSON,Black,A,17,432780.35,4589280.16,41.45044253,2.19410564
2020S002731    ,Nou Barris,Can Peguera,Fabra i Puig,Tuesday,Working Day,2020,6,June,23,14,Afternoon,Crossing outside pedestrian crossing,Motorcycle,R 1250 GS ADVENTURE,BMW,Blue,A,43,430237.23,4587499.74,41.434189865,2.16386757
2020S002732    ,Gràcia,la Vila de Gràcia,Gran de Gràcia,Tuesday,Working Day,2020,6,June,23,13,Morning,Not the pedestrian’s fault,Car,LEON,SEAT,Gray,B,51,429174.71,4584193.11,41.404315299,2.15153876
2020S002732    ,Gràcia,la Vila de Gràcia,Gran de Gràcia,Tuesday,Working Day,2020,6,June,23,13,Morning,Not the pedestrian’s fault,Moped,NSC 50 WH,HONDA,Black,B,10,429174.71,4584193.11,41.404315299,2.15153876
2020S002733    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Castelló,Tuesday,Working Day,2020,6,June,23,15,Afternoon,Not the pedestrian’s fault,Motorcycle,SEVENTY FVE,MASH,Gray,B,26,428250.39,4583562.93,41.398557507,2.14055633
2020S002733    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Castelló,Tuesday,Working Day,2020,6,June,23,15,Afternoon,Not the pedestrian’s fault,Car,GOLF,VOLKSWAGEN,Black,B,48,428250.39,4583562.93,41.398557507,2.14055633
2020S002734    ,Sant Andreu,el Bon Pastor,Monterrey,Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Van,FIAT DUCATO,TECNOVE FIBERGLASS,White,B,30,433767.29,4588494.32,41.443446813,2.20600665
2020S002734    ,Sant Andreu,el Bon Pastor,Monterrey,Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Motorcycle,AQUILA 125,HYOSUNG,Black,B,24,433767.29,4588494.32,41.443446813,2.20600665
2020S002735    ,Sant Martí,el Poblenou,Litoral (Besòs),Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Motorcycle,SH 125,HONDA,Gray,B,10,433705.19,4583102.38,41.394877946,2.20585468
2020S002735    ,Sant Martí,el Poblenou,Litoral (Besòs),Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Motorcycle,SH 125,HONDA,Brown,B,24,433705.19,4583102.38,41.394877946,2.20585468
2020S002736    ,Eixample,el Fort Pienc,Marina,Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Car,FIAT 500,FIAT,White,B,2,431600.45,4583608.3,41.399258255,2.18062295
2020S002736    ,Eixample,el Fort Pienc,Marina,Tuesday,Working Day,2020,6,June,23,16,Afternoon,Not the pedestrian’s fault,Car,X2 SDRIVE18D,BMW,Unknown,B,20,431600.45,4583608.3,41.399258255,2.18062295
2020S002737    ,Nou Barris,Ciutat Meridiana,Rasos de Peguera,Tuesday,Working Day,2020,6,June,23,18,Afternoon,Not the pedestrian’s fault,Car,LEON,SEAT,White,B,1,431597.68,4590595.28,41.46218733,2.17979872
2020S002738    ,Sant Andreu,Sant Andreu,Torras i Bages,Tuesday,Working Day,2020,6,June,23,20,Afternoon,Others,Motorcycle,X-MAX 300,YAMAHA,Black,A,25,432463.7,4588730.37,41.445464167,2.19037651
2020S002739    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Indústria,Tuesday,Working Day,2020,6,June,23,20,Afternoon,Not the pedestrian’s fault,Moped,ES2,ASKOLL,Unknown,B,14,430343.7,4584036.25,41.403004707,2.1655409
2020S002739    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Indústria,Tuesday,Working Day,2020,6,June,23,20,Afternoon,Not the pedestrian’s fault,Motorcycle,NSS125AD,HONDA,Unknown,B,32,430343.7,4584036.25,41.403004707,2.1655409
2020S002740    ,Eixample,Sant Antoni,Paral·lel,Wednesday,Working Day,2020,6,June,24,7,Morning,Not the pedestrian’s fault,Motorcycle,NSC110MPD,HONDA,Others,A,3,430024.77,4580949.81,41.375178427,2.16208251
2020S002741    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Prats de Molló,Wednesday,Working Day,2020,6,June,24,11,Morning,Not the pedestrian’s fault,Motorcycle,SYMPHONY 125 S,SYM,White,A,7,427968.99,4583869.82,41.401296371,2.13715386
2020S002741    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Prats de Molló,Wednesday,Working Day,2020,6,June,24,11,Morning,Not the pedestrian’s fault,Car,A3,AUDI,White,B,16,427968.99,4583869.82,41.401296371,2.13715386
2020S002742    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Wednesday,Working Day,2020,6,June,24,12,Morning,Not the pedestrian’s fault,Car,SAXO 11I SX 3P,CITROEN,Others,B,11,431758.8,4581564.54,41.380864138,2.18274747
2020S002742    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Wednesday,Working Day,2020,6,June,24,12,Morning,Not the pedestrian’s fault,Rigid truck <= 3.5 tons,SPRINTER,EQUIPFRED,White,B,29,431758.8,4581564.54,41.380864138,2.18274747
2020S002743    ,Sant Martí,el Besòs i el Maresme,Litoral (Besòs),Wednesday,Working Day,2020,6,June,24,12,Morning,Not the pedestrian’s fault,Car,GOLF,VOLKSWAGEN,Gray,B,8,434994.58,4584632.43,41.408764106,2.22111263
2020S002743    ,Sant Martí,el Besòs i el Maresme,Litoral (Besòs),Wednesday,Working Day,2020,6,June,24,12,Morning,Not the pedestrian’s fault,Car,CRUZE,CHEVROLET,Black,B,12,434994.58,4584632.43,41.408764106,2.22111263
2020S002744    ,Nou Barris,Vilapicina i la Torre Llobeta,Meridiana,Wednesday,Working Day,2020,6,June,24,13,Morning,Not the pedestrian’s fault,Car,FABIA,SKODA,Gray,B,2,431827.55,4587000.53,41.429830303,2.18295696
2020S002744    ,Nou Barris,Vilapicina i la Torre Llobeta,Meridiana,Wednesday,Working Day,2020,6,June,24,13,Morning,Not the pedestrian’s fault,Car,FUSION,FORD,Gray,B,22,431827.55,4587000.53,41.429830303,2.18295696
2020S002745    ,Sant Martí,la Vila Olímpica del Poblenou,Rosa Sensat,Wednesday,Working Day,2020,6,June,24,13,Morning,Not the pedestrian’s fault,Car,MULTIVAN,VOLKSWAGEN,Unknown,Unknown,Unknown,432968.01,4582592.31,41.390222728,2.19709382
2020S002745    ,Sant Martí,la Vila Olímpica del Poblenou,Rosa Sensat,Wednesday,Working Day,2020,6,June,24,13,Morning,Not the pedestrian’s fault,Motorcycle,GRAND DINK 300,KYMCO,Gray,A,14,432968.01,4582592.31,41.390222728,2.19709382
2020S002745    ,Sant Martí,la Vila Olímpica del Poblenou,Rosa Sensat,Wednesday,Working Day,2020,6,June,24,13,Morning,Not the pedestrian’s fault,Car,GOLF,VOLKSWAGEN,Black,B,11,432968.01,4582592.31,41.390222728,2.19709382
2020S002746    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Wednesday,Working Day,2020,6,June,24,14,Afternoon,Not the pedestrian’s fault,Car,LEON,SEAT,White,B,18,434371.96,4583978.79,41.402826298,2.21373482
2020S002746    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Wednesday,Working Day,2020,6,June,24,14,Afternoon,Not the pedestrian’s fault,Motorcycle,AGILITY CITY 125,KYMCO,Blue,B,11,434371.96,4583978.79,41.402826298,2.21373482
2020S002747    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Wednesday,Working Day,2020,6,June,24,17,Afternoon,Not the pedestrian’s fault,Motorcycle,FES 125,HONDA,Gray,A,29,425960.02,4582013.56,41.384395273,2.11334992
