Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Driver_Cause_Description,Shift_Description,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud,datetime
2020S005803    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Saturday,2020,12,December,5,13,Disobeying other signals,Morning,428097.57,4582748.97,2.13992643894038,41.393061547298,2020-12-05 13:00:00
2020S001977    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Avenir,Saturday,2020,3,March,28,15,Lack of attention while driving,Afternoon,428541.89,4583076.03,2.14520208868459,41.3960468519046,2020-03-28 15:00:00
2020S002418    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Thursday,2020,6,June,4,12,Not determined,Morning,429197.14,4583444.59,2.15299641236262,41.3994242936897,2020-06-04 12:00:00
2020S002089    ,Sarrià-Sant Gervasi,Sarrià,Bonanova,Wednesday,2020,4,April,29,17,Disobeying traffic lights,Afternoon,426909.24,4583916.22,2.12557268870777,41.4034673398455,2020-04-29 17:00:00
2020S002334    ,Sarrià-Sant Gervasi,Sarrià,Bonanova,Thursday,2020,5,May,28,14,Lack of attention while driving,Afternoon,426822.03,4583866.92,2.12453542148798,41.4030153834826,2020-05-28 14:00:00
2020S000360    ,Sarrià-Sant Gervasi,Sarrià,Mendel,Thursday,2020,1,January,16,18,Others,Afternoon,426532.95,4583444.13,2.12112871104381,41.3991811409334,2020-01-16 18:00:00
2020S005605    ,Sarrià-Sant Gervasi,Sarrià,Augusta,Friday,2020,11,November,27,10,Others,Morning,426771.57,4583877.97,2.12393047425908,41.4031103113814,2020-11-27 10:00:00
2020S000800    ,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Sunday,2020,2,February,2,13,Changing lanes without caution,Morning,426127.78,4583994.27,2.11621516414583,41.4040988744679,2020-02-02 13:00:00
2020S001855    ,Sarrià-Sant Gervasi,Sarrià,Augusta,Wednesday,2020,3,March,11,17,Lack of attention while driving,Afternoon,427168.25,4583513.25,2.12871951309995,41.3998614702153,2020-03-11 17:00:00
2020S003322    ,Sarrià-Sant Gervasi,Sarrià,Augusta,Wednesday,2020,7,July,22,12,Not respecting distances,Morning,427031.9,4583561.75,2.12708270478523,41.4002859263803,2020-07-22 12:00:00
2020S001248    ,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Tuesday,2020,2,February,18,20,Lack of attention while driving,Afternoon,425982.38,4583777.91,2.1145022978888,41.4021368483474,2020-02-18 20:00:00
2020S004406    ,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Friday,2020,9,September,25,22,Lack of attention while driving,Night,426194.65,4584068.94,2.1170059804087,41.4047775340036,2020-09-25 22:00:00
2020S001525    ,Sarrià-Sant Gervasi,Sarrià,Sarrià a Vallvidrera,Friday,2020,2,February,28,17,Unknown,Afternoon,425892.97,4584577.96,2.11333481918094,41.4093342797286,2020-02-28 17:00:00
2020S002751    ,Sarrià-Sant Gervasi,Sarrià,Sarrià a Vallvidrera,Wednesday,2020,6,June,24,20,Entering the opposite lane,Afternoon,425552.67,4584550.6,2.10926708358475,41.409056415178,2020-06-24 20:00:00
2020S006045    ,Sarrià-Sant Gervasi,Sarrià,Monestir,Thursday,2020,12,December,17,20,Lack of precaution when reversing,Afternoon,426211.64,4583583.12,2.1172684421183,41.4004035383247,2020-12-17 20:00:00
2020S005606    ,Sarrià-Sant Gervasi,Sarrià,Terré,Friday,2020,11,November,27,8,Not respecting distances,Morning,426784.38,4584603.64,2.1239959231586,41.4096472586244,2020-11-27 08:00:00
2020S000138    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova,Wednesday,2020,1,January,8,19,Changing lanes without caution,Afternoon,427428.57,4584292.65,2.13173991420326,41.4069047283702,2020-01-08 19:00:00
2020S002547    ,Sarrià-Sant Gervasi,les Tres Torres,Mig (Descendent),Friday,2020,6,June,12,8,Lack of attention while driving,Morning,427605.52,4583482.64,2.13395362470075,41.3996252679448,2020-06-12 08:00:00
2020S003166    ,Sarrià-Sant Gervasi,les Tres Torres,Alacant,Wednesday,2020,7,July,15,9,Disobeying other signals,Morning,427646.95,4583773.53,2.13441442669511,41.4022489210769,2020-07-15 09:00:00
2020S004409    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Benedetti,Saturday,2020,9,September,26,2,Others,Night,426947.66,4584865.12,2.12591773490716,41.4120171461442,2020-09-26 02:00:00
2020S002129    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Benedetti,Thursday,2020,5,May,7,7,Not respecting pedestrian crossings,Morning,426985.28,4584781.94,2.12637785124792,41.411271400353,2020-05-07 07:00:00
2020S004061    ,Sarrià-Sant Gervasi,les Tres Torres,Bonanova,Monday,2020,9,September,7,18,Not respecting pedestrian crossings,Afternoon,427013.84,4583992.8,2.12681470594311,41.4041665647732,2020-09-07 18:00:00
2020S001119    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Marquesa de Vilallonga,Thursday,2020,2,February,13,23,Changing lanes without caution,Night,426896.32,4584711.08,2.12532212359257,41.4106251103577,2020-02-13 23:00:00
2020S004956    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Infanta Isabel,Thursday,2020,10,October,22,0,Disobeying other signals,Night,427500.53,4584915.38,2.13252615493651,41.4125198777366,2020-10-22 00:00:00
2020S001237    ,Sarrià-Sant Gervasi,les Tres Torres,General Mitre,Tuesday,2020,2,February,18,14,Not respecting distances,Afternoon,427655.06,4583522.62,2.13454142339383,41.3999898099336,2020-02-18 14:00:00
2020S005369    ,Sarrià-Sant Gervasi,les Tres Torres,General Mitre,Monday,2020,11,November,16,0,Lack of attention while driving,Night,427674.67,4583267.82,2.13480642867561,41.3976966965016,2020-11-16 00:00:00
2020S004468    ,Sarrià-Sant Gervasi,les Tres Torres,General Mitre,Monday,2020,9,September,28,16,Others,Afternoon,427678.99,4583241.88,2.13486119945702,41.3974634542015,2020-09-28 16:00:00
2020S002885    ,Sarrià-Sant Gervasi,les Tres Torres,Artós,Wednesday,2020,7,July,1,23,Not respecting distances,Night,427053.59,4583208.79,2.12738467854246,41.3971089367684,2020-07-01 23:00:00
2020S002518    ,Sarrià-Sant Gervasi,les Tres Torres,Nena Casas,Wednesday,2020,6,June,10,15,Not determined,Afternoon,427434.48,4583283.37,2.13193160209392,41.3978151093745,2020-06-10 15:00:00
2020S000131    ,Sarrià-Sant Gervasi,les Tres Torres,Doctor Roux,Wednesday,2020,1,January,8,11,Not determined,Morning,427475.05,4583336.52,2.13241050279501,41.3982974692033,2020-01-08 11:00:00
2020S003228    ,Sarrià-Sant Gervasi,Sarrià,Caponata,Friday,2020,7,July,17,9,Lack of precaution when reversing,Morning,426705.86,4583280.27,2.12321680128065,41.3977211063995,2020-07-17 09:00:00
2020S000445    ,Sarrià-Sant Gervasi,les Tres Torres,Doctor Roux,Sunday,2020,1,January,19,4,Others,Night,427515.57,4583303.74,2.13289909974838,41.3980058871229,2020-01-19 04:00:00
2020S000445    ,Sarrià-Sant Gervasi,les Tres Torres,Doctor Roux,Sunday,2020,1,January,19,4,Lack of attention while driving,Night,427515.57,4583303.74,2.13289909974838,41.3980058871229,2020-01-19 04:00:00
2020S000114    ,Sarrià-Sant Gervasi,les Tres Torres,Mig (Descendent),Tuesday,2020,1,January,7,22,Lack of attention while driving,Night,427645.65,4583125.1,2.13447636837468,41.3964086658499,2020-01-07 22:00:00
2020S006067    ,Sarrià-Sant Gervasi,les Tres Torres,Doctor Roux,Friday,2020,12,December,18,15,Lack of precaution entering traffic,Afternoon,427581.92,4583186.24,2.13370678313409,41.3969535917717,2020-12-18 15:00:00
2020S002252    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Guillem Tell,Thursday,2020,5,May,21,8,Lack of attention while driving,Morning,429002.22,4584070.62,2.15059143676547,41.4050455180732,2020-05-21 08:00:00
2020S000192    ,Sarrià-Sant Gervasi,les Tres Torres,Tres Torres,Friday,2020,1,January,10,14,Disobeying other signals,Afternoon,427626.12,4583259.65,2.13422668824924,41.3976187444759,2020-01-10 14:00:00
2020S003865    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Teodora Lamadrid,Friday,2020,8,August,28,21,Lack of attention while driving,Afternoon,427924.08,4584499.84,2.13764297888053,41.4088153823258,2020-08-28 21:00:00
2020S004761    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Guillem Tell,Saturday,2020,10,October,10,12,Not determined,Morning,428923.46,4583987.97,2.14965896700891,41.4042941621736,2020-10-10 12:00:00
2020S000106    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Muntaner,Tuesday,2020,1,January,7,17,Lack of attention while driving,Afternoon,427889.56,4584231.27,2.137262008368,41.4063933900914,2020-01-07 17:00:00
2020S001656    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Valeta d'Arquer,Thursday,2020,3,March,5,8,Lack of attention while driving,Morning,426938.9,4584615.92,2.12584302162979,41.4097719191924,2020-03-05 08:00:00
2020S003006    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton,Wednesday,2020,7,July,8,5,Lack of attention while driving,Night,427706.4,4585327.86,2.13493987930075,41.4162534481489,2020-07-08 05:00:00
2020S004878    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Balmes,Friday,2020,10,October,16,20,Lack of attention while driving,Afternoon,428106.41,4584418.44,2.13983391218834,41.4080985752036,2020-10-16 20:00:00
2020S001987    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Collserola,Tuesday,2020,3,March,31,20,Changing lanes without caution,Afternoon,427911.55,4585501.92,2.1373736787181,41.4178395598924,2020-03-31 20:00:00
2020S005370    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Balmes,Monday,2020,11,November,16,6,Changing lanes without caution,Morning,427985.94,4584739.23,2.13835453692431,41.4109770108561,2020-11-16 06:00:00
2020S004484    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sant Gervasi,Tuesday,2020,9,September,29,13,Changing lanes without caution,Morning,427698.19,4584518.62,2.13493835469412,41.4089642387674,2020-09-29 13:00:00
2020S003372    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Besòs),Friday,2020,7,July,24,14,Not respecting distances,Afternoon,427128.56,4584966.81,2.12806974213293,41.4129494440858,2020-07-24 14:00:00
2020S000150    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Besòs),Thursday,2020,1,January,9,7,Lack of attention while driving,Morning,426784.38,4584603.64,2.1239959231586,41.4096472586244,2020-01-09 07:00:00
2020S004205    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Llobregat),Wednesday,2020,9,September,16,17,Lack of attention while driving,Afternoon,426708.85,4584537.17,2.12310038029211,41.4090417104602,2020-09-16 17:00:00
2020S000884    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Llobregat),Wednesday,2020,2,February,5,14,Lack of attention while driving,Afternoon,426771.17,4584613.55,2.12383668773874,41.4097353100522,2020-02-05 14:00:00
2020S003706    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton,Monday,2020,8,August,17,11,Not respecting distances,Morning,427097.08,4584894.92,2.12770177802525,41.4122991085931,2020-08-17 11:00:00
2020S002157    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Besòs),Monday,2020,5,May,11,19,Others,Afternoon,427517.5,4585278.82,2.13268563944807,41.4157947507196,2020-05-11 19:00:00
2020S004879    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Lluís Muntadas,Friday,2020,10,October,16,21,Lack of attention while driving,Afternoon,427722.93,4585554.31,2.13511059638919,41.418294469635,2020-10-16 21:00:00
2020S003009    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Buscarons,Wednesday,2020,7,July,8,12,Disobeying other signals,Morning,428027.99,4584509.27,2.13888496041979,41.4089096250815,2020-07-08 12:00:00
2020S000201    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton,Friday,2020,1,January,10,17,Not respecting distances,Afternoon,427504.46,4585298.73,2.13252723596056,41.4159728949038,2020-01-10 17:00:00
2020S002843    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton,Tuesday,2020,6,June,30,11,Not respecting distances,Morning,427517.5,4585278.82,2.13268563944807,41.4157947507196,2020-06-30 11:00:00
2020S003709    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Isaac Newton,Monday,2020,8,August,17,14,Lack of attention while driving,Afternoon,427928.18,4585365.18,2.13758894770855,41.4166094943778,2020-08-17 14:00:00
2020S005672    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Ferran Puig,Tuesday,2020,12,December,1,10,Others,Morning,428569.46,4584824.15,2.14532555764001,41.4117939209872,2020-12-01 10:00:00
2020S000046    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Ballester,Friday,2020,1,January,3,18,Disobeying other signals,Afternoon,428728.52,4584511.57,2.14726534311448,41.4089927601194,2020-01-03 18:00:00
2020S005701    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Balmes,Tuesday,2020,12,December,1,20,Not respecting pedestrian crossings,Afternoon,428563.31,4584053.44,2.14534295900712,41.4048519023418,2020-12-01 20:00:00
2020S005546    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Vallirana,Monday,2020,11,November,23,17,Not respecting distances,Afternoon,428661.36,4584360.07,2.1464797455508,41.4076223029489,2020-11-23 17:00:00
2020S004309    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Aigües,Sunday,2020,9,September,20,20,Others,Afternoon,426585.74,4585525.85,2.12150761266488,41.4179350511836,2020-09-20 20:00:00
2020S003698    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera al Tibidabo,Sunday,2020,8,August,16,12,Others,Morning,425889.15,4585574.36,2.1131670622928,41.4183080126561,2020-08-16 12:00:00
2020S001411    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera a les Planes,Tuesday,2020,2,February,18,12,Disobeying traffic lights,Morning,424664.44,4585897.44,2.09847329502154,41.4211039323415,2020-02-18 12:00:00
2020S004856    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera a les Planes,Thursday,2020,10,October,15,22,Lack of precaution entering traffic,Night,424168.96,4586821.63,2.0924287833346,41.4293809829851,2020-10-15 22:00:00
2020S003103    ,Gràcia,Vallcarca i els Penitents,Gutenberg,Sunday,2020,7,July,12,11,Unknown,Morning,428103.97,4585815.54,2.13963868938678,41.4206814377296,2020-07-12 11:00:00
2020S004509    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera a les Planes,Wednesday,2020,9,September,30,9,Lack of attention while driving,Morning,424683.79,4585883.92,2.09870650910948,41.420983979073,2020-09-30 09:00:00
2020S005731    ,Gràcia,Vallcarca i els Penitents,Dalt (Besòs),Thursday,2020,12,December,3,8,Changing lanes without caution,Morning,428110.63,4585605.7,2.13974332128237,41.4187920964864,2020-12-03 08:00:00
2020S000852    ,Gràcia,Vallcarca i els Penitents,República Argentina,Tuesday,2020,2,February,4,12,Others,Morning,428435.0,4584991.98,2.14369704949895,41.4132935345687,2020-02-04 12:00:00
2020S004464    ,Gràcia,Vallcarca i els Penitents,Vallcarca,Monday,2020,9,September,28,18,Changing lanes without caution,Afternoon,428632.02,4585059.05,2.14604630665872,41.4139151262315,2020-09-28 18:00:00
2020S002275    ,Gràcia,Vallcarca i els Penitents,Lesseps,Friday,2020,5,May,22,22,Disobeying traffic lights,Night,429003.38,4584523.97,2.15055213037097,41.4091287663857,2020-05-22 22:00:00
2020S003939    ,Gràcia,Vallcarca i els Penitents,Lesseps,Wednesday,2020,9,September,2,8,Changing lanes without caution,Morning,429081.55,4584590.76,2.15147947903368,41.4097372183464,2020-09-02 08:00:00
2020S000341    ,Gràcia,Vallcarca i els Penitents,Vallcarca,Thursday,2020,1,January,16,10,Lack of attention while driving,Morning,428771.36,4584915.84,2.14773026276548,41.4126376540168,2020-01-16 10:00:00
2020S003494    ,Gràcia,Vallcarca i els Penitents,Vall d'Hebron,Friday,2020,7,July,31,13,Others,Morning,428233.68,4585983.89,2.1411707501873,41.4222092889237,2020-07-31 13:00:00
2020S004747    ,Gràcia,la Salut,Dalt,Sunday,2020,10,October,11,1,Disobeying other signals,Night,429468.19,4584748.86,2.15608661295875,41.4111951851033,2020-10-11 01:00:00
2020S002496    ,Gràcia,la Salut,Ramiro de Maeztu,Wednesday,2020,6,June,10,3,Lack of attention while driving,Night,429677.03,4585496.26,2.15849824604808,41.4179450287705,2020-06-10 03:00:00
2020S002135    ,Gràcia,la Salut,Torrent de les Flors,Friday,2020,5,May,8,9,Lack of attention while driving,Morning,429604.81,4584800.28,2.15771511975469,41.4116702828593,2020-05-08 09:00:00
2020S001092    ,Gràcia,la Salut,Ramiro de Maeztu,Wednesday,2020,2,February,12,20,Improper/defective overtaking,Afternoon,429679.51,4585541.36,2.15852267598056,41.4183514438889,2020-02-12 20:00:00
2020S000506    ,Gràcia,la Salut,Dalt,Wednesday,2020,1,January,22,2,Lack of attention while driving,Night,429566.27,4584829.96,2.15725057798122,41.4119342227343,2020-01-22 02:00:00
2020S005323    ,Gràcia,la Salut,Can Toda,Thursday,2020,11,November,12,15,Lack of attention while driving,Afternoon,429684.87,4585296.2,2.15861530738006,41.4161438521977,2020-11-12 15:00:00
2020S002025    ,Gràcia,la Vila de Gràcia,Rabassa,Sunday,2020,4,April,12,18,Disobeying other signals,Afternoon,429683.78,4584605.51,2.15868253917845,41.4099229760472,2020-04-12 18:00:00
2020S004517    ,Gràcia,la Salut,Ca l'Alegre de Dalt,Wednesday,2020,9,September,30,17,Unknown,Afternoon,429825.66,4584944.76,2.16034058015129,41.4129908728123,2020-09-30 17:00:00
2020S002520    ,Gràcia,la Vila de Gràcia,Escorial,Wednesday,2020,6,June,10,21,Lack of precaution entering traffic,Afternoon,429883.21,4584697.52,2.16105776578685,41.410769097787,2020-06-10 21:00:00
2020S002842    ,Gràcia,la Vila de Gràcia,Gràcia,Tuesday,2020,6,June,30,8,Changing lanes without caution,Morning,429708.17,4583485.36,2.15910441702841,41.3998363312007,2020-06-30 08:00:00
2020S003839    ,Gràcia,la Vila de Gràcia,Dalt,Thursday,2020,8,August,27,13,Others,Morning,429241.33,4584658.67,2.15338306290977,41.4103629389698,2020-08-27 13:00:00
2020S001276    ,Gràcia,la Vila de Gràcia,Bretón de los Herreros,Wednesday,2020,2,February,19,18,Mechanical failure or breakdown,Afternoon,429128.72,4583937.65,2.15212027703354,41.4038590703104,2020-02-19 18:00:00
2020S000229    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sardenya,Saturday,2020,1,January,11,23,Disobeying traffic lights,Night,430319.49,4584766.44,2.16626935499178,41.4114277767687,2020-01-11 23:00:00
2020S000617    ,Gràcia,la Vila de Gràcia,Augusta,Monday,2020,1,January,27,10,Not respecting pedestrian crossings,Morning,429480.75,4583295.11,2.15640625147475,41.3981029054087,2020-01-27 10:00:00
2020S000617    ,Gràcia,la Vila de Gràcia,Augusta,Monday,2020,1,January,27,10,Disobeying other signals,Morning,429480.75,4583295.11,2.15640625147475,41.3981029054087,2020-01-27 10:00:00
2020S003978    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sant Joan,Monday,2020,8,August,31,18,Lack of attention while driving,Afternoon,430465.5,4583886.59,2.16811728743887,41.4035159227267,2020-08-31 18:00:00
2020S003845    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Taxdirt,Thursday,2020,8,August,27,19,Disobeying other signals,Afternoon,430339.96,4584675.2,2.16652475871649,41.4106077854421,2020-08-27 19:00:00
2020S005261    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Pi i Margall,Tuesday,2020,11,November,10,15,Lack of attention while driving,Afternoon,430158.56,4584362.6,2.16439062623189,41.4077765686052,2020-11-10 15:00:00
2020S003295    ,Gràcia,la Vila de Gràcia,Neptú,Monday,2020,7,July,20,11,Others,Morning,429440.91,4583443.74,2.15591238976319,41.399438066472,2020-07-20 11:00:00
2020S004191    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Còrsega,Tuesday,2020,9,September,15,23,Improper or careless turn,Night,430603.22,4584092.49,2.16974114082012,41.4053822930698,2020-09-15 23:00:00
